,comment_date,comment_text,comment_like,comment_user,comment_firm,comment_position,comment_url,company
0,Mar 21,"Why would smart young person enter IB instead of tech? Comparably, the pay is shit; the people you have to deal with are shit; wlb is shit. What am I missing here?",82,eltele,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
1,Apr 9,The attrition is still there. You’re still looking at this with selection bias. You have to look at your initial cohort and follow them for 8 years. 80% will not make it so far altogether bringing your average down a lot.Anyway you’re right later in life you can make a lot. But you’re on Blind and on this app and in tech in general no one cares about Tc after 40 and it’s all about “FIRE and chill” for tech ppl. Different audience. It’s all about FIRE and retirement for everyone here post 40 lol,0,ExGrouponr,/company/Groupon/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
2,Apr 9,"Groupon it depends on what age one joins IB. If one joins as a fresh MBA at 26-27, they won't be making 1M at 28. But if someone joined at 20-21 and stuck through to be a director by 28-29, it's possible. Not everyone does it but there will be a select few who do. Btw trading 8s classified under IB sometimes and they can definitely make 1M much earlier. Depends on how you classify things. But top IBankers do make more money than top SWEs",0,KKei88,/company/Wells-Fargo/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
3,Mar 20,Wow that sucks - how mucho is their TC,59,flatbread ,/company/Bose-Corporation/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
4,Mar 23,"PE depends on the deals you worked on & HF depends on fund performancePE does have some unique benefits tho, I’ve known 27/28yr olds lead deals and end up on the client’s board - so it can be a quick way to land a C level role",1,<(👁 ͜ʖ👁)>,/company/Capital-Group/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
5,Apr 19,That’s actually pretty sad for IB. Knew those chads and Karen’s who talked about IB all day peaked when they were at Wharton,1,𓀐𓂸 -,/company/Prudential-Financial/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
6,Mar 22,"These guys need to pump these numbers up. Those are rookie numbers in this racket. I, myself, worked 130 hours this week and thought I might die from the caffeine intake.In all reality this isn’t news to anyone who works with / for an investment bank, especially since COVID wfh.",18,stonks_69,/company/JPMorgan/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
7,Mar 24,Thank you for the discussion folks. This was very useful to get some insight into IB.,0,scmp,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
8,Apr 10,This was useful folks!,0,zeqeee,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
9,Mar 22,You make more than engineers 10 years down the road if you stay on it,18,thankful21,/company/JPMorgan/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
10,Mar 23,"@Amadeus, no, but there is more upward mobility. There are more management opportunities on the product side than the engineering side, especially at the director level and up.",0,IDoJ65,nan,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
11,Mar 25,How much do they make after 10 years?,0,#!pro,nan,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
12,Mar 22,"95 hours is a joke.  I interned there back before the Saturday rule was put in place and averages were well over 100 back in those years.  In my group (2nd worst sweatshop in the bank) we would regularly do 130s.  In order to do that you had to get good at not only the all-nighter, but the back-to-back all-nighter, or 40-60 hours without sleep.  (Personal record: 59 hours.  Unpleasant.)Back then we did it because it was the best pay for a 22 year old, bar none.  Plus exit opps.  Tech was not close.I have no idea why people do it now.  As you can tell, I switched to tech.",44,bBfR28,/company/Amazon/,Product,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
13,Mar 23,"LOL no way it's all year around, nowadays if there's a live deal you might need to pull 100hrs, a normal week is just 70hrs",0,mainname,/company/BlackRock/,Other,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
14,Apr 7,@Amazon/Product bBfr28 - Mind sharing  whats your total exp now and how many in PM? TC? Wher did you so your MBA from?,0,Lodestar,nan,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-employee-survey-leaked-6WoOJt5v,Goldman-Sachs
0,Yesterday,Msft  L61 can go to 45-50,2,minaakshiy,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
1,Yesterday,"MSFT is full of incompetent old managers, who hate to raise it to 45-50 for low experience peeps, I had competiting offer of 43, 45 but they offered me 36 due 2 yoe.Interviews went straight perfect.",0,fo_pls,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
2,Yesterday,For L61,0,fo_pls,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
3,Yesterday,stay away from goldman and amazon.,1,bagdna,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
4,Yesterday,make it a poll,0,aVBP76,nan,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
5,Yesterday,Done!,0,v0615p,/company/Samsung/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
6,Yesterday,Haven’t heard good things about Azure in terms of WLB or work quality.,0,bb🦈 ,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
7,Yesterday,No team at all within Azure that has good work? :/,0,v0615p,/company/Samsung/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
8,Yesterday,"Intuit i heard has very nice culture, not sure about work quality though.And stay away from any bank.",0,zFUx58,/company/JPMorgan/,SEND PRIVATE MESSAGE,/post/Azure-vs-Intuit-vs-Goldman-Sachs-z85EVJvm,Goldman-Sachs
0,16h,What location are you asking for?,0,TravisHea,/company/Goldman-Sachs/,Eng,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
1,12h,"It does. WLB in India is crap. Even in the same area, Jersey city and NYC have severely different WLB.I’ve also heard Dallas/TX offices have better WLB. I believe London WLB is a toss up based on team",1,gsguy,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
2,12h,"I agree. In addition to location, WLB depends on how your team is geographically distributed/located and which locations (timezones) you would be collaborating with. Indian folks usually have to collaborate with LDN & NYC folks, so their WLB is usually bad. LDN tends to be better, as it's in betweeen India and NYC timezones. But, also depends on team/project timelines of deliverables.",1,TravisHea,/company/Goldman-Sachs/,Eng,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
3,17h,"Son, unless you provide the currency, you seem to be severely underpaid.",2,ohh...kay!,/company/Flipkart/,Data,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
4,17h,"Fixed, not GS",0,yUGS17,nan,SEND PRIVATE MESSAGE,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
5,8h,"Places with good wlb are back office roles. With 8 yoe you don’t want to work there. Trust me, you can do better than this.",1,Suof16,/company/Bloomberg/,SEND PRIVATE MESSAGE,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
6,10h,Really depends on the team. I work 60hrs a week. My friend works 70hours a week. My other friend works 40 hours a week. We’re all in NYC front office LOL,1,hellofrom,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
7,11h,My WLB is good. I work in NYC in front office team. After market hours it's chill. I have friend in transaction banking and his WLB is a lot worse but he also gets paid a bit more,1,slang_gang,/company/Goldman-Sachs/,Eng,/post/WLB-TC-for-SWEs-at-Goldman-Sachs-JvxFe8qS,Goldman-Sachs
0,May 4,Why are you even thinking about moving from FAANG firm to bank like GS?,3,exit2020,/company/Morgan-Stanley/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
1,May 5,"C++, but I’m in Asia. How are the numbers in NYC for C++ devs ?",1,p67bd3$,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
2,May 5,Wide range but  400-700k for senior devs in hedge-fund,1,exit2020,/company/Morgan-Stanley/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
3,May 4,"Yes. You will need to seek approval before doing any trading activities (buying/selling any stock) and it will subject to some holding restrictions usually 30days. You also will need to disclose your other trading accounts including managed old 401k, robo advisors  etc.",3,exit2020,/company/Morgan-Stanley/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
4,May 4,It depends but has taken me as long as 2 weeks even with multiple follow ups and chasing people. Indices are from a set list anything outside that requires clearance. Also your brokerage account statements are sent to goldman so they monitor all your trades,1,outtaheree,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
5,May 4,word of caution ⚠️ Don’t try to hide your accounts. They will find out eventually and can cost you a job.,4,exit2020,/company/Morgan-Stanley/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
6,May 4,"In my office (non-US) we cant trade individual stocks, but there are index ETFs that we can trade without approval. I don't remember if there was a holding period. If the ETF you want isn't there you could request to get it approved, how fast depends on the MD. I remember because i kept requesting to buy a particular ETF and after a while it got added to the list",1,kronek,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
7,May 4,@vcmlvlme you mean for pre-approved index ETFs?,1,quNi37,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
8,May 5,"Yeah follow what vcmkvlme said. When I said ""i dont remember if there was a holding period"", I meant ""its not relevant for me because i never sell, so I never checked"".",1,kronek,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
9,May 5,Yes. Can’t trade individual stocks(need pre-approvals). Can trade many common ETFs.,1,p67bd3$,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
10,4d,I assume this also applies to family members. Am I right?,0,jSey13,/company/Cloudera/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
11,4d,Yes,0,quNi37,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
12,4d,"How can you live with that? I'm on the other side now, my partner started to work at a company where they want to restrict me to trade my RSUs that I get as part of my compensation because of ""insider trading risk"". This is bugging us so much that my partner is thinking about quitting right away, we are still trying to figure out things with the compliance team. Any thoughts from others in the same boat would be much appreciated.",0,jSey13,/company/Cloudera/,SEND PRIVATE MESSAGE,/post/Goldman-SWEs-cant-trade-stocks-8KWxNoAy,Goldman-Sachs
0,Yesterday,"Sounds like a coderpad interview.  The questions depends on team.Some will ask one easy and one medium, others will ask one medium one hard.Additionally they’ll ask some behavioral questions where the answer should always basically be “escalate to your manager” or “do what’s best for the company”",2,loopydoopy,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
1,Yesterday,"We usually don’t ask dp questions, our engineers generally aren’t skilled enough for those 🤡",1,loopydoopy,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
2,Yesterday,My online assessment had a dp,0,FirefoxGuy,/company/Virtusa/,Consultant,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
3,Yesterday,lc?,1,wnaBeMicro,/company/Amazon/,Other,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
4,Yesterday,nah..just LC that's my advice,1,wnaBeMicro,/company/Amazon/,Other,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
5,Yesterday,"Thanks I saw the question mark and was confused, doing leetcode tagged questions 😄",0,FirefoxGuy,/company/Virtusa/,Consultant,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
6,Yesterday,6 months lc should be more than enough to pass this interview plus the on-site algo part,1,Aetherling,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
7,Yesterday,Thank you so much,0,FirefoxGuy,/company/Virtusa/,Consultant,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
8,Yesterday,"Np, good luck",1,Aetherling,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
9,Yesterday,All the questions are tagged on leetcode,1,slang_gang,/company/Goldman-Sachs/,Eng,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
10,13h,Just focus on all of them. There aren't that many,0,slang_gang,/company/Goldman-Sachs/,Eng,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
11,10h,Yeah solving,0,FirefoxGuy,/company/Virtusa/,Consultant,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
12,5h,As per my experience one easy and one medium difficulty question they ask.  Practice dfs and bfs question.,1,Dxnb61,/company/Siemens/,SEND PRIVATE MESSAGE,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
13,5h,Thank you will do that,0,FirefoxGuy,/company/Virtusa/,Consultant,/post/Need-help-Got-a-coderpad-interview-on-phone-goldman-sachs-efssABD5,Goldman-Sachs
0,May 13,"I had my relocation package in writing, in the offer letter, when I joined. DO NOT ACCEPT OTHERWISE.",2,gsguy,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
1,May 14,"To be fair I thought it was a better firm four years ago, now it’s a lot more emails about how ppl are the center of the firm but practically speaking worse life balance",0,leapfrog8,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
2,May 14,Yeah people are the center of the firm for the MDs to poop on 😂,2, guy,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
3,May 11,"Make sure you ask about relocation in an email. I was told something similar about how it was handled by a different team. I ignored it until it was time for me to move. When I asked they said if they were paying for my relocation, it would have been mentioned when they extended the offer. Since it was all verbal, there wasn't much I could do about it.So, make sure you ask about relocation before accepting the offer.",4,ohwelll,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
4,May 12,Pretty sure that means you get 14K lump sum and some softer benefits. You can ask the recruiter to confirm again the exact lump sum amount. But he is correct it’s not written out in an offer letter (at least mine wasn’t).,0,leapfrog8,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
5,May 12,He didn’t exactly say that it would be provided as lump-sum but I got to know from other GS employee who moved internally that we can cash out 50% of unused amount. I’ve decided to start the relocation process as soon as I sign the offer letter and would give notice to my current company only after they share the exact amount and how I can use it,1,vCfS43,/company/Carfax/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
6,May 10,That’s just plain BS. Relocation bonus is part of the offer and do not make a mistake of accepting the offer without relocation bonus in it. That’s just telling them I accept the offer even if you pay me 0$ relocation bonus.,3,mkc98,/company/Cadence-Design-Systems/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
7,May 10,Don’t do it. 15k ain’t jack.,2,monkypatch,/company/Google/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
8,May 10,They should be able to tell you if you get a lump sum to work with before you accept. I would ask your recruiter.,1,leapfrog8,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
9,May 10,They told me that they would take care of all moving expenses through a dedicated team when I asked him about relocation package. I think it’s $0 then,0,vCfS43,/company/Carfax/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
10,May 10,"Your recruiter should be able to tell you the details tho. Some relo packages have more covered benefits (airfare, 30 days of housing) and smaller lump sums, others have larger lump sums but less overall benefits.",0,leapfrog8,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Sachs-Relocation-Package-8FLN3kGU,Goldman-Sachs
0,Apr 24,Goldman Sucks,14,machau,/company/Goldman-Sachs/,Eng,/post/Goldman-Comp-Trends-43NZyzEr,Goldman-Sachs
1,Apr 26,As someone who has worked for the company for 14 years I can confirm that comp has gone down significantly over the last 10 years and even more since D Sol took over. It's time to leave IMO. It's not the company it once was.,6,DKxG24,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Comp-Trends-43NZyzEr,Goldman-Sachs
2,Apr 26,Leave this place as soon as you can. The bald guy running this shop gives no shits about you and the previous mentality of paying for talent is gone. Best favor you can do is to get out so they understand its the people who are making the bald guy money and not backwards.,5,thatgs,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Comp-Trends-43NZyzEr,Goldman-Sachs
3,Apr 26,"It’s true. Comp budget is a % of revenue and CEO decreased the %, when revenue rose, so we got fucked in comp even though we were way up. Fuck DSol. Glad I quit that shithole.",4,gsguy,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-Comp-Trends-43NZyzEr,Goldman-Sachs
4,Apr 26,"Agreed, leetcode and chill",4,qWcV71,/company/Goldman-Sachs/,Eng,/post/Goldman-Comp-Trends-43NZyzEr,Goldman-Sachs
0,Apr 10,Pretty sure GS TC (base+bonus) should be much higher than Snap. Tech pay is shit in UK and banks pay much more. Do update the numbers when you know them,5,hf_trader,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
1,Apr 10,GS is right. GS can match/beat Snap. Snap hardly negotiates too,0,xf2907dvf4,nan,Eng,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
2,Apr 26,lol no,0,qWcV71,/company/Goldman-Sachs/,Eng,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
3,Apr 9,There is no way GS associate role will match level 4 at Snap in terms of TC.Stick to Russian guys and camera platform and you will be fine.,5,traumprinz,/company/Snap/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
4,Apr 9,This is London mate. It’s going to be equivalent. Snap don’t pay crazy in the UK like US,2,JowiZaza,nan,Eng,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
5,Apr 10,You're underestimating how badly GS pays.,2,gHfX27,nan,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
6,Apr 10,"If I was you decision would be based on do you want to enter Financial company or tech companyThey are two different worlds , I personally cannot handle suit/tie to office (worked in GS India before)",0,dReLssk,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
7,Apr 10,"Lol engineers dont wear suits and tie, neither they work 50 hours a week. Business casual shirts/tshirts, jeans etc.",2,hf_trader,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
8,Apr 10,"@GS, you're talking in general, or specific teams?",0,ecfA85,/company/Flipkart/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
9,Apr 9,Gs wlb good? Lol what team?,2,hQlx67,/company/Scotiabank/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
10,Apr 10,WLB in my BO team is probably the best it can be. But still won't recommend GS ever. We're not an engineering firm so don't get treated the same way. You'll hate it after a while.,1,hwangg,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
11,Apr 12,"Yeah, agree with above. Go with the actual tech company, the tech leadership in GS sucks(on almost all levels) - and it affects the day to day life of engineers.",0,iamreally,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
12,Apr 12,"Op, keep in mind GS only guarantees the first year bonus, then it'll depend on your team's performance + the ceiling for every title(I think it's 25-30% of base salary - the highest you can get).",0,iamreally,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
13,Apr 12,"Ah, pity, where were you based out of?",0,ecfA85,/company/Flipkart/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
14,Apr 20,"Comp is really the best reason to join GS, my total comp (including bonus) grew 25%, 23%, 25% in the first 3 years and the numbers were similar for my friends too. This was in Bangalore office, and I was in FO role working with traders etc.",1,fin_engg,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Snap-Or-Goldman-Sachs-London-TNgqXA7X,Goldman-Sachs
0,May 4,If those are your only two choices then go for GS. But know that your total comp may go down any year.GS calibrates on your overall contributions but your sucking up skills matter much more.,2, yes,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
1,May 4,Can you please explain the reason behind your opinion? I just want to know your perspectives.,0,JCrY33,/company/Fox/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
2,May 4,"You should search for other GS threads on blind but essentially GS has a really bad eng culture.Most teams are on crappy platforms. Most managers don’t care. It’s a top down culture where you do what your boss tells you.MDs have all the power. Regardless of your performance or contrary to what your immediate manager says about you, the MD can make or break your year.Bonuses are a carrot on a stick and you never seem to be able to reach it but you’ll keep running after it.Each conversation revolves around “budget” and cutting costs. Theres never enough money  allocated to pay everyone who performs well so they do a forced ranking.I could go on but I’ll probably crash this app.",4, yes,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
3,May 4,"The bonus won’t really go down, but the needle won’t move much unless you’re a rainmaker.They’ll use some dumb excuse every year to hold back everyone’s comp except the C suite. It was 1mbd for the last 4 years and then the pending mortgage crisis settlement for the decade prior.",4,hQlx67,/company/Scotiabank/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
4,May 4,"They go up or down. Can't be relied on. But generally your TC will go up by tiny increments each year, like 3%",3,dontjoings,/company/Goldman-Sachs/,Eng,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
5,May 4,Bonus does go down. I have seen some people not getting bonus at all with some flimsy excuses by management. Never trust GS,2,MEsA22,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
6,May 4,Wow you’ve been screwed. I’ve never seen anyone get a bonus smaller than the previous year.,0,hQlx67,/company/Scotiabank/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
7,May 4,I’m not new to GS at all but thanks. I guess you have people that suck at their job. The only time people got less than the year before is 08 timeframe.,0,hQlx67,/company/Scotiabank/,SEND PRIVATE MESSAGE,/post/Goldman-sachs-offer-uRfdpBAw,Goldman-Sachs
