,comment_date,comment_text,comment_like,comment_user,comment_firm,comment_position,comment_url,company
0,"Apr 11, 2020",I don't think Blind has reached Poland as yet 😁,1,bmsr17,/company/Sunrun/,SEND PRIVATE MESSAGE,/post/Credit-Suisse-Poland-Y5UZKRB2,Credit-Suisse
1,"Jul 1, 2020",10 year experience is too much for AVP in CS. AVP average should be around 110K PLN base.,0,JVvu44,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Credit-Suisse-Poland-Y5UZKRB2,Credit-Suisse
0,"Aug 17, 2020","Would go with Laz - they are 100% focused on financial advisory vs. CS, great name and history, big player in continental Europe (Paris), London and also in the US. Also, pay is better there and culture has really been improving in the past few years",0,JohnDoe778,/company/Lazard/,SEND PRIVATE MESSAGE,/post/Credit-Suisse-or-Lazard-iZwEiPqE,Credit-Suisse
1,"Jan 12, 2020",I’m a techie but Lazard has had a prime reputation since at least 10 years ago on all ivy campuses. I’ve never heard a real negative since then and I have for CS.,0,nubidubidu,nan,Eng,/post/Credit-Suisse-or-Lazard-iZwEiPqE,Credit-Suisse
0,Jan 1,Are you still looking for referral in India?,1,VGqT58,/company/JDA-Software/,SEND PRIVATE MESSAGE,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
1,Jan 1,Dm me I can refer you in CS,1,VGqT58,/company/JDA-Software/,SEND PRIVATE MESSAGE,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
2,Jan 1,Just did. Thank you,0,garuda020,/company/Johnson-Controls/,Project,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
3,"Nov 2, 2020","Dm me for Global Project manager opportunities in Flowserve, Bangalore.",1,LwP,nan,Project,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
4,"Nov 3, 2020",Done. Thank you,0,garuda020,/company/Johnson-Controls/,Project,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
5,"Oct 31, 2020",Which city are you based in?,0,gfeqvxzl,/company/Oracle/,SEND PRIVATE MESSAGE,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
6,"Oct 31, 2020",Hyderabad but open to relocating anywhere in 🇮🇳,0,garuda020,/company/Johnson-Controls/,Project,/post/Credit-Suisse-India-Referral-JN7Y8Kke,Credit-Suisse
0,"Oct 8, 2019",PM me,0,ssam,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Looking-for-a-Credit-Suisse-referral-5sa6DX2m,Credit-Suisse
0,"Mar 7, 2019",Red flag you do my want to work for them,5,abababbb,/company/eBay/,SEND PRIVATE MESSAGE,/post/Looking-for-HR-contact-in-Credit-Suisse-zS1idUBB,Credit-Suisse
0,"Jul 1, 2020",I don't see any reqs for tech positions in the US except a bunch of summer analyst positions,0,TimNadela,/company/Intralinks/,SEND PRIVATE MESSAGE,/post/Contact-me-for-Credit-Suisse-tech-referrals-rrCPz6EL,Credit-Suisse
1,"Jul 1, 2020",TC?,0,repocalyse,/company/Roku/,SEND PRIVATE MESSAGE,/post/Contact-me-for-Credit-Suisse-tech-referrals-rrCPz6EL,Credit-Suisse
0,"Jul 7, 2020",One of those things is not like the others. Why Credit Suisse?,10,Bombo,/company/Salesforce/,SEND PRIVATE MESSAGE,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
1,"Jul 7, 2020","No particular reason, but I always wanna to try finance as the second option if I get tired with SWE. So just wanted to interview with every company possible dealing directly/indirectly with finance & investment.",1,gandhi👴,nan,Eng,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
2,"Jul 7, 2020","HRT has a unique culture and is pretty different from citadel, Akuna, and ...... credit suisse. Also I don’t think we have a fall internship?",4,HiyM35,/company/Hudson-River-Trading/,SEND PRIVATE MESSAGE,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
3,"Jul 9, 2020","Just apply on the website, pretty sure recruiters read every application, and referrals that people can’t vouch for aren’t worth anything.",1,HiyM35,/company/Hudson-River-Trading/,SEND PRIVATE MESSAGE,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
4,Apr 5,A recruiter reached out to me for the Algo Software Engineering.Need some help regarding the interview process. Can you please help?,0,amaaa_zone,/company/Amazon/,IT,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
5,"Jul 7, 2020",DM me your resume and a job posting,2,Kizuna ML,/company/Akuna-Capital/,R&D,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
6,"Jul 8, 2020",DMed!,0,gandhi👴,nan,Eng,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
7,"Jul 9, 2020",Intern positions just apply online lol. Referral getting you nowhere,2,quantdev,/company/Microsoft/,Eng,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
8,"Jul 7, 2020",Nice job completing so many leetcode problems. DM me if you are also interested in Two Sigma.,1,wMyS8,/company/Two-Sigma/,Eng,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
9,"Jul 7, 2020","Thanks, will DM you for sure once I can find some openings on site. Or can you share my profile internally now also?",0,gandhi👴,nan,Eng,/post/Referral-needed-for-Citadel-Credit-Suisse-De-Shaw-Hudson-River-Trading-Akuna-Capital-6rOJJ0wn,Credit-Suisse
0,May 6,"I agree with the above, I’m in the process of leaving CS bc of everything going on.  I would recommend leveraging the CS offer to get more at  your current company.",1,FtHs63,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Had-two-rounds-of-interview-for-a-role-at-Credit-Suisse-Typically-for-a-Sr-Developer-how-many-rounds-do-they-go-for-A-ycnF85q6,Credit-Suisse
1,May 6,"I hope I could do it, but I’ve been a consultant all these years. This role is kinda domain specific roles where resources are kinda less in the area.",0,FcMI20,/company/Bank-of-America/,IT,/post/Had-two-rounds-of-interview-for-a-role-at-Credit-Suisse-Typically-for-a-Sr-Developer-how-many-rounds-do-they-go-for-A-ycnF85q6,Credit-Suisse
2,May 6,Also in process of trying to leave CS,1,briefcaseg,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Had-two-rounds-of-interview-for-a-role-at-Credit-Suisse-Typically-for-a-Sr-Developer-how-many-rounds-do-they-go-for-A-ycnF85q6,Credit-Suisse
3,May 5,And nowhere close to Blind's TCs 😂,1,iyFy15,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Had-two-rounds-of-interview-for-a-role-at-Credit-Suisse-Typically-for-a-Sr-Developer-how-many-rounds-do-they-go-for-A-ycnF85q6,Credit-Suisse
4,May 5,Just google the penalties this bank is hit by in recent past. You will be under compensated and overworked in an indisciplined work environment,1,jutt,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Had-two-rounds-of-interview-for-a-role-at-Credit-Suisse-Typically-for-a-Sr-Developer-how-many-rounds-do-they-go-for-A-ycnF85q6,Credit-Suisse
5,May 5,Do not go for it unless this is the only offer you get. IT developers here have themselves have complained of poor infrastructure in the company and slow pace of accomplishment of work. Outdated systems as well.,1,chill_bro,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Had-two-rounds-of-interview-for-a-role-at-Credit-Suisse-Typically-for-a-Sr-Developer-how-many-rounds-do-they-go-for-A-ycnF85q6,Credit-Suisse
0,May 14,Blind should introduce a feature where the users post is deleted if there’s no response from OP after x+ comments.Selfish beotches! Only wants to feed off of others.,20,abelinc,/company/Amazon/,Eng,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
1,May 14,"Without YOE, the question is incomplete 🙄DM if you need a referral for Druva",7,sheSaidYes,/company/Amazon/,Eng,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
2,7d,6,0,wtvm40,nan,SEND PRIVATE MESSAGE,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
3,7d,"Update it in post, OP",0,sheSaidYes,/company/Amazon/,Eng,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
4,May 14,VmwareSnowflakeNvidiaRedhatCiti,7,stonksfair,/company/Wayfair/,SEND PRIVATE MESSAGE,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
5,May 14,RedHat? Really?,0,looom,/company/Tekion-Corp/,SEND PRIVATE MESSAGE,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
6,May 14,TC is a relative term if you don't tell us yoe.,4,zFUx58,/company/JPMorgan/,SEND PRIVATE MESSAGE,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
7,May 14,MindTicke,2,getit12,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Suggest-a-good-company-in-Pune-which-can-give-35-LPA-CuSVV5wa,Credit-Suisse
0,"Jan 25, 2020",Between Amazon/Microsoft/Facebook/BloombergBloomberg pays higherIn last year I had offers from all four and Bloomberg was paying the highest,7,AskHR-Ofcl,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
1,"Jan 26, 2020","Tech at Bloomberg is not only C++, there is a lot of JS and TypeScript too and they hire frontend devs in London",1,sndjksk,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
2,"Nov 28, 2020","Are you in the reading office? Can you share an aprox. number of your TC? I'm joining FB as E5, and working fot MSFT at reading seems like an interesting prospect in the future due to the lower housing cost.",0,boomertc,/company/Siemens/,Eng,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
3,"Jan 25, 2020",Palantir also pays well for London,5,CvIn03,/company/Palantir/,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
4,"Jan 25, 2020","That is correct, that applies to base at 30 months and every year after",1,CvIn03,/company/Palantir/,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
5,"Mar 7, 2020",I am looking for referrals in Palantir london. Can you help me with that ?,1,zgEp86,/company/Flipkart/,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
6,"Jan 25, 2020","Rate of rise in Bloomberg salary is way lesser than the other names, keep in mind. You would stay at SSE level for a long time with hardly any hikes. Don’t go by initial carrots.And isn’t Deutsche in huge trouble ? Same about CS. Facebook and Amazon seem to be the best choices",5,porcela,nan,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
7,"Jan 25, 2020",We’re these interviews as senior? I have 0.5yoe and will be grinding for a year lol so maybe still get in as a Grad or just Entry SDE?  Did you get a referral for the FB interviews?,0,trojanh,nan,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
8,"Jan 25, 2020","Yes as senior. Yes, referral. This was quite some time back though",0,porcela,nan,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
9,"Jan 25, 2020",Facebook pays more than Amazon and MS for sure - consistent across both US and UK markets. Can’t say about the finance names.,4,amg7,/company/Facebook/,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
10,"Feb 5, 2020","Having worked at both Facebook and Amazon.. their TCs are similar in London.. if you can manage to negotiate you can get better at any. I managed to get more at Amazon than Facebook. With internal transfer, both are likely. In my experience internal switch at facebook is little harder than at Amazon.",1,zuckurberg,nan,Eng,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
11,"Apr 26, 2020",Do you know what internal transfers are like with other companies in the UK? Is it only FAANG that do them regularly and out of that is amazon the most likely way to get into the US @zuckurberg,0,trojanh,nan,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
12,"Mar 2, 2020","Oh I didn't read ""tech"". In London it is called IT and most are bad. Good ""technologists"" just go to trading firms and desks.",0,nobodywill,nan,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
13,"Mar 2, 2020","Well, IT is often identified as internal IT, like the computers and networks employers use. The idea that good technologists go to trading firms is probably 5-10 years outdated.  A lot of the tech intake in banks have failed intake in tech companies and hedge funds. A large percentage of experienced hires never even heard of leetcode or contemplate receiving RSUs.Or else don't know they could be paid more elsewhere. Even if they are strats/quants, they would get more in tech companies or smaller funds.To give you an idea, I doubled my comp from a front office job to tech in London and know others who did the same.",2,Jon B,/company/Facebook/,Eng,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
14,"Mar 3, 2020",Yeah maybe I should look around. I think 300-400kGBP for experienced strat is still pretty achievable. More if politics and luck go your way. Not sure tech is paying more in London? Would be curious,0,nobodywill,nan,SEND PRIVATE MESSAGE,/post/Best-paying-Tech-in-London-ELTbHvHZ,Credit-Suisse
0,Feb 19,UBS / IB / AD / tc: £220k AMA,0,kekdh,/company/UBS/,SEND PRIVATE MESSAGE,/post/Bonus-in-EuropeanUK-banks-rMscheih,Credit-Suisse
1,Feb 20,Yoe?,0,rises,/company/Barclays-Investment-Bank/,SEND PRIVATE MESSAGE,/post/Bonus-in-EuropeanUK-banks-rMscheih,Credit-Suisse
2,Feb 21,5,0,kekdh,/company/UBS/,SEND PRIVATE MESSAGE,/post/Bonus-in-EuropeanUK-banks-rMscheih,Credit-Suisse
3,Mar 4,CS and Barclays are similarAnalyst 2Base £55kBonus £30-40k (majority got £30k),0,ghjjf123,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Bonus-in-EuropeanUK-banks-rMscheih,Credit-Suisse
4,Feb 23,CS/Equity Research/ VP Base:175kBonus:70k,0,XRIU54,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Bonus-in-EuropeanUK-banks-rMscheih,Credit-Suisse
0,Feb 13,UBS Director in Technology here. Based in EMEA (not Switzerland). Got $15k after a very successful year.,2,mobopinner,/company/UBS/,IT,/post/2020-Bonuses-for-tech-in-EuroUK-banks-5EGCeKhu,Credit-Suisse
0,May 7,DM for UBS,0,Ktulu,/company/UBS/,Finance,/post/Relevant-Job-Opening-for-Sr-Big-Data-Engineering-zR0KJkuw,Credit-Suisse
1,"Oct 17, 2020",DM for feferral in GS,0,czMI40,/company/Grab/,SEND PRIVATE MESSAGE,/post/Relevant-Job-Opening-for-Sr-Big-Data-Engineering-zR0KJkuw,Credit-Suisse
2,"Oct 16, 2020",Following,0,shitlife,/company/Deloitte/,SEND PRIVATE MESSAGE,/post/Relevant-Job-Opening-for-Sr-Big-Data-Engineering-zR0KJkuw,Credit-Suisse
0,"Feb 7, 2020",Scapegoat?,0,YnTz82,/company/Credit-Suisse/,Project,/post/Spying-Scandal-ZB9GP4mJ,Credit-Suisse
1,"Feb 7, 2020","This was my first reaction as well. It seemed like he had done a lot to turn the investment bank around while keeping a strong wealth management arm. Not sure a different CEO is going to run the company any better, this whole thing looked like the result of internal politics gone amok. That’s all looking from the outside of course and speculation based on public info.",0,PFAdjCash,/company/Barclays-Investment-Bank/,Other,/post/Spying-Scandal-ZB9GP4mJ,Credit-Suisse
2,"Feb 9, 2020",I believe he did not know of the spying but he had a well documented power struggle going on with Rohner and the investment banking arm of the bank due to cuts to IBCM group. When it was revealed this happened he lost that power struggle.,0,ja7955,/company/Honeywell/,SEND PRIVATE MESSAGE,/post/Spying-Scandal-ZB9GP4mJ,Credit-Suisse
0,Apr 5,"They are not cheap.  viac, for example, is still higher now than start of year.  it was manipulated up by same hedge fund, and now that hedge fund caused it to go down.",0,GJSl75,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/TME-GSX-and-Viacom-ZD2dHyDX,Credit-Suisse
1,Apr 5,"Viacom I agree.I think TME is a good option tho, expensive but very good margins.Thinking money will start flowing in soon once tho once more clarity even tho they are expensive because of their situation",0,krti,/company/McKinsey/,Other,/post/TME-GSX-and-Viacom-ZD2dHyDX,Credit-Suisse
0,"Jun 29, 2019",Next recession begins when free market Republicans (like the current one) lose the White House and Congress,4,MemeTeam,nan,SEND PRIVATE MESSAGE,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
1,"Jul 2, 2019","This. Tariffs and trade wars are anything but free market.Fucking moron in the White House doesn't even understand what ""trade deficit"" actually means.",5,Nataku,/company/GM%20Financial/,IT,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
2,"Jul 2, 2019",It is free market when you close your eyes and wish it really hard -A “genius” who would vote for you know who,0,thebruh,/company/PayPal/,SEND PRIVATE MESSAGE,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
3,"Jun 29, 2019","The next one will be immigrants, legal or not, leaving the country all at once",3,onepunch,/company/Apple/,SEND PRIVATE MESSAGE,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
4,"Jun 29, 2019",Not gonna happen,5,fuckd,/company/Netflix/,SEND PRIVATE MESSAGE,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
5,"Jul 2, 2019",...ever,0,thebruh,/company/PayPal/,SEND PRIVATE MESSAGE,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
6,"Jun 29, 2019","No, it only means that if the the recession is like one that happened last time hits us then the biggest banks will not drag us down to abyss. It happened so that the last one was about financial firms, doesn’t mean that the next one will be similar",6,cbEV72,/company/E-TRADE/,Finance,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
7,"Jun 30, 2019","This.It definitely doesn't mean ""no recession.""It means ""if recession, banks won't go Bear Stearns on us.""",0,desudesu,/company/Amazon/,Eng,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
8,"Jul 2, 2019",The most important part of the article is at the end.  Fewer banks were tested and banks will be tested less often.  Sounds like a recipe for disaster.,5,0N10N,nan,Other,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
9,"Jul 8, 2019","The risk controls have in fact tightened compared to 2008, so there is in fact lower risk.",0,fake engineer,/company/Goldman-Sachs/,SEND PRIVATE MESSAGE,/post/Almost-all-banks-pass-the-Fed-Stress-Test-opMC3jnJ,Credit-Suisse
0,Apr 5,DM for CS,0,blindCS,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
1,May 12,Hey can I message you for an intern referal,0,Wannabe 😔,nan,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
2,May 13,Yeah sure - though our intern referral is a little different but I’ll check into it,0,blindCS,/company/Credit-Suisse/,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
3,May 7,DM for UBS,0,Ktulu,/company/UBS/,Finance,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
4,May 12,Hey can I message you for an internship Referral,0,Wannabe 😔,nan,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
5,Mar 20,What kinds of roles?,0,Mypq48,/company/Bny-Mellon/,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
6,Mar 20,Interested in IB positions,0,todworkers,/company/Amazon/,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
7,Mar 23,DM for Macquarie,0,QthY18,/company/Gallup/,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
8,Mar 22,DM for PayPal,0,Kisofdeath,/company/PayPal/,SEND PRIVATE MESSAGE,/post/Finance-referrals-DSnnWvEJ,Credit-Suisse
0,"Jul 29, 2019",Dude 500+ LC is too much for this.,3,Jdmfe,/company/Visa/,Eng,/post/Referral-needed-at-tech-roles-at-finance-firms-yKOaR1Le,Credit-Suisse
1,"Jul 27, 2019",Why do 500+ LC and aim for these companies?,3,zolk13,/company/Capital-One/,SEND PRIVATE MESSAGE,/post/Referral-needed-at-tech-roles-at-finance-firms-yKOaR1Le,Credit-Suisse
2,"Jul 26, 2019",Albertsons,1,.exe,/company/Microsoft/,SEND PRIVATE MESSAGE,/post/Referral-needed-at-tech-roles-at-finance-firms-yKOaR1Le,Credit-Suisse
3,"Jul 26, 2019",😄,0,trapteen,/company/Walmart/,Eng,/post/Referral-needed-at-tech-roles-at-finance-firms-yKOaR1Le,Credit-Suisse
4,"Jul 27, 2019",Walmart pays 120k?,0,CrapitalOne,/company/Capital-One/,SEND PRIVATE MESSAGE,/post/Referral-needed-at-tech-roles-at-finance-firms-yKOaR1Le,Credit-Suisse
5,"Jul 27, 2019",DM’d,0,💭🤖a👾👣💂‍♀️,/company/JPMorgan/,SEND PRIVATE MESSAGE,/post/Referral-needed-at-tech-roles-at-finance-firms-yKOaR1Le,Credit-Suisse
0,"Dec 29, 2018",Apple,0,ooei73,/company/IBM/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
1,"Dec 29, 2018",Stfu Cisco,0,ooei73,/company/IBM/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
2,"Dec 29, 2018",Why are you saying STFU...because you’re flat out wrong? There are news articles on it. You’re an idiot.,3,🔥RTP,/company/Cisco/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
3,"Dec 30, 2018",MetLife. 2k capacity tech campus in cary.,3,mspmet,/company/MetLife/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
4,"Dec 29, 2018","Citrix, SAS.Some smaller presences include Microsoft, Oracle, NVIDIA. Google has a Chapel Hill office but it’s tiny, and very specialized (graphics if I’m not mistaken)",1,dleet,/company/Red-Hat/,Consultant,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
5,"Dec 29, 2018","Yea there’s a lot of Fiber jobs right now. Occasionally there will be a SWE position for like Chrome/graphic, but recruiters will tell you it’s a super tiny office so best to look at a larger metro.",0,dleet,/company/Red-Hat/,Consultant,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
6,"Dec 29, 2018",Yes Google has chrome and graphics at chapel hill,0,beastybob,/company/IBM/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
7,"Dec 29, 2018","If you want recognized names, you’ve named them.But we also have a small Splunk office, GE Aviation, and this company down the street from us called BioGen pays crazy $$$ for tech roles, despite tech not being their bread and butter.——-People put down telcos but SWE and UX design positions have a lot of autonomy and salaries more than comfortable (ESPECIALLY in RTP with lower cost of living than the Bay Area)",1,DDM2K,/company/AT&T/,Eng,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
8,"Dec 29, 2018","Not really interested in just recognized names, but those that pay a lot. It’s worth exploring their roles",1,🔥RTP,/company/Cisco/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
9,"Jan 1, 2019","Nutanix, Honeywell and credit karma 🙂",2,Intelegacy,/company/Intel/,SEND PRIVATE MESSAGE,/post/Jobs-in-North-Carolina-RaleighDurham-YV5zZ13r,Credit-Suisse
0,"Mar 26, 2020",What firm and what sort of work are you doing? I'd say you're more likely to be safe than not.,0,hdghshv,/company/JPMorgan/,SEND PRIVATE MESSAGE,/post/If-I-signed-my-offer-last-month-and-have-a-start-date-am-I-safe-zDJLLFr2,Credit-Suisse
